종목코드,종목명,언론사URL,작성일자,제목,기사부분,네이버링크,카테고리
069510,에스텍,www.pinpointnews.co.kr,2024-03-12 00:22:00,에스텍파마 주가 불기둥...폴라리스오피스그룹에 인수 호재로,"원료의약품 전문 제조기업 에스텍파마 주가가 크게 오르고 있다. 12일 한국거래소에 따르면 전 거래일 20.02... 에스텍파마는 지난해 잠정 실적 기준 부채비율 약 5%, 영업이익 53억원을 기록했다. 높은 재무적 안정성 대비... ",https://www.pinpointnews.co.kr/news/articleView.html?idxno=251238,인수합병
011320,유니크,www.dailian.co.kr,2024-03-12 15:08:00,"한세엠케이 컬리수, 위글위글과 콜라보 컬렉션 출시",이번 협업은 감각적인 컬러와 유니크한 디자인으로 유쾌한 감성을 전달하는 위글위글의 브랜드 이미지가... 컬리수 관계자는 “특유의 위트가 넘치는 유니크한 IP로 젊은 세대에게 사랑받는 위글위글과의 콜라보를 통해... ,https://n.news.naver.com/mnews/article/119/0002808552?sid=101,신제품출시
163730,핑거,www.kihoilbo.co.kr,2024-03-13 09:02:00,"아펠가모 앳 홈, 브라이덜 샤워 파티 위한 '핑거푸드 파티팩' 출시","기호일보 - 아침을 여는 신문, KIHOILBO 프리미엄 파티 케이터링으로 유명한 유모멘트의 아펠가모 앳 홈이 '핑거... 금번 '핑거푸드 파티팩'을 출시하게 되었다. '핑거푸드 파티팩'은 샐러드(보코치니 카프레제 샐러드, 보틀... ",http://www.kihoilbo.co.kr/news/articleView.html?idxno=1077477,신제품출시
000220,유유제약,dealsite.co.kr,2024-03-13 09:02:00,"유유제약, 신약개발 성과 미진 돌파구는",주총서 신규 사업목적 추가…온라인 유통채널 다각화 추진 유유제약이 경영실적 부진을 털어내기 위한 돌파구로 신사업 강화를 추진한다. 주력 사업에서 성과가 뜻대로 나오지 않자 신사업으로 수익원을... ,https://dealsite.co.kr/articles/119259,신약개발
242040,나무기술,www.venturesquare.net,2024-03-13 10:58:00,"나무기술, ‘NCC 워크스페이스’ 출시",나무기술(대표 정철)은 퍼블릭 클라우드 기반의 가상머신(VM)을 관리하는 ‘NCC Workspace’를 전격 출시했다고 13일 밝혔다. NCC Workspace는 클라우드 기반의 가상 데스크탑(Virtual Desktop Infrastructure)을 운영하기 위한... ,https://www.venturesquare.net/917011,신제품출시
000910,유니온,www.moneys.co.kr,2024-03-13 05:10:00,폭스바겐 '아우디' 인수 60년… 험난한 고성능차 외길,이후 폭스바겐은 독일 자동차 제조사 NSU를 인수해 아우토 유니온과 합병했다. 이로써 현재의 아우디가 탄생하게 됐다. 아우디는 1899년 모터스포츠 매니아 '아우구스트 호르히'가 설립한 '호르히 사'(Horch & Cie... ,https://n.news.naver.com/mnews/article/417/0000988272?sid=103,인수합병
080530,코디,www.newsis.com,2024-03-12 15:29:00,"코웨이, '셀프관리' 고객에도 코디 방문 케어서비스 출시","있는 '일회성 코디방문 케어서비스'를 선보인다고 12일 밝혔다. 서비스는 일회성 유상으로 제공되며, 대상 제품은 코웨이 정수기와 공기청정기, 비데, 연수기다. 코웨이 서비스 전문가인 코디가 방문해 전문 서비스 도구를... ",https://n.news.naver.com/mnews/article/003/0012421908?sid=101,신제품출시
254120,자비스,www.etnews.com,2024-03-12 14:46:00,"'삼쩜삼' 자비스앤빌런즈, 시장위원회서도 상장 미승인",12일 관련업계에 따르면 삼쩜삼을 운영하는 자비스앤빌런즈는 한국거래소 코스닥시장위원회로부터 최종 '상장 미승인' 결정을 통보받은 것으로 확인됐다. 자비스앤빌런즈는 앞서 코스닥 상장위원회로부터 미승인 통보를... ,https://n.news.naver.com/mnews/article/030/0003188399?sid=101,규제승인
150900,파수,www.pinpointnews.co.kr,2024-03-13 00:32:00,주연테크 주가 껑충... 최근 출시 모니터 고정 거치대 '캐리암' 인기몰이,한빛소프트는 파수 드림시큐리티 네이버 LG 이니텍 롯데정보통신 KT 카카오 삼성에스디에스 이니텍 삼성에스디에스 SK텔레콤 시큐브 네이버 파수 시티랩스 대성창투 네오위즈홀딩스 SK 유수홀딩스 SGA솔루션즈 파수... ,https://www.pinpointnews.co.kr/news/articleView.html?idxno=251519,신제품출시
189330,씨이랩,www.getnews.co.kr,2024-03-13 13:04:00,"[AI의료]루닛,뉴질랜드 볼파라 인수 법원 승인 外 웨이센·씨이랩","◆씨이랩, NVIDIA GTC 2024에서 첨단 AI 기술 선보여 사진=씨이랩 AI 영상분석 전문기업 씨이랩(대표 이우영, 코스닥 189330)이 오는 3월 18일부터 21일까지 미국 캘리포니아주 산호세에서 열리는 세계 최대 AI... ",https://www.getnews.co.kr/news/articleView.html?idxno=665017,인수합병
378800,샤페론,www.koreahealthlog.com,2024-03-12 14:10:00,"항암 신약 '파필리시맙', 美 암연구학회서 연구포스터 통해 효과 입증","샤페론이 다음달 5~10일 미국 샌디에고에서 개최되는 미국암연구학회(AACR)에서 적응성 면역관문과 선천성... 샤페론은 ""이번 연구결과를 통해 나노바디항체인 파필리시맙이 기존 PD-1 및 PD-L1 항체치료제에 저항성을... ",https://www.koreahealthlog.com/news/articleView.html?idxno=45302,신약개발
225220,제놀루션,www.the-stock.kr,2024-03-13 08:20:00,"[기업뉴스 브리핑] 인바디, KIMES 2024 참가… 신제품 국내 첫 공개 外","* 제놀루션, BioEX2024에서 dsRNA 기반 생물농약 연구 성과 교류 = 그린바이오 전문기업 제놀루션(225220)이 중국 상해에서 개최된 BioEX2024에 참석해 dsRNA 기반 생물농약 연구 성과를 공유했다고 12일 밝혔다. 이번... ",http://www.the-stock.kr/news/articleView.html?idxno=19851,신제품출시
085310,엔케이,www.sisajournal-e.com,2024-03-12 17:20:00,다시 등장한 알츠하이머병 신약 '부작용' 이슈···국내 극복 방안은,엔케이맥스는 NK세포치료제 'SNK01'의 알츠하이머병 임상 1/2a상을 진행 중이다. SNK01은 뇌 속의 면역세포... 기존 베타아밀로이드나 타우 등 비정상 단백질을 직접 제거하는 항체치료제와는 달리 엔케이맥스의 SNK01은... ,https://www.sisajournal-e.com/news/articleView.html?idxno=401177,신약개발
294140,레몬,www.mhns.co.kr,2024-03-13 11:52:00,"듀얼소닉, 봄 맞이 스페셜 에디션 '맥시멈 레몬샤벳' 출시",지온메디텍(대표 박종철)의 뷰티 디바이스 듀얼소닉이 봄 맞이 스페셜 에디션 '맥시멈 레몬샤벳'을 출시했다고 밝혔다. 듀얼소닉에 따르면 12일 오후 9시 45분 CJ온스타일 홈쇼핑을 통해 신제품 '맥시멈 레몬샤벳'을 최초... ,https://www.mhns.co.kr/news/articleView.html?idxno=577393,신제품출시
294140,레몬,www.dailypharm.com,2024-03-13 10:46:00,"레몬헬스케어 실손보험 상급·종합병원, 80여곳으로","레몬헬스케어(대표 홍병진)가 실손보험 자동청구를 도입한 상급·종합병원이 80여곳으로 확대됐다고... 레몬헬스케어는 ""최근 실손보험 청구 중계기관으로 보험개발원이 선정돼 실손보험 청구 간소화가 탄력을 받고... ",https://www.dailypharm.com/Users/News/NewsView.html?ID=309699&REFERER=NP,규제승인
155660,DSR,www.news1.kr,2024-03-12 10:00:00,스트레스 DSR 규제 비껴간 '영통역자이 프라시엘'…반사이익 기대감,은행권이 지난달 26일부터 주택담보대출(주담대)에 대한 '스트레스 DSR'을 전면 시행되면서 집값 부담이 더 커질 것으로 예상된다. 스트레스 DSR을 적용받으면 차주(대출받은 사람) 소득 능력에 따라 주담대 한도가 많게는... ,https://n.news.naver.com/mnews/article/421/0007404874?sid=101,규제승인
007680,대원,www.datanet.co.kr,2024-03-13 10:32:00,"대원씨티에스, 마이크론 크루셜 'T705 Gen5 NVMe SSD' 출시",대원씨티에스(대표 김보경·이상호·하성원)가 마이크론 크루셜 T500 Gen4 NVMe 솔리드 스테이트 드라이브... 마지막으로 대원씨티에스가 공급하는 마이크론 제품은 자체 운영하는 직영 서비스 센터를 최대 5년간... ,https://www.datanet.co.kr/news/articleView.html?idxno=191676,신제품출시
245620,EDGC,news.mtn.co.kr,2024-03-12 17:46:00,"EDGC, 후성유전체로 '노화' 정밀 진단…역노화 신약도 개발중",자세한 내용 탁지훈 기자가 전합니다.[기사내용]이원다이애그노믹스 EDGC가 최근 선보인 후성유전체 기반... [이민섭 / EDGC 대표이사 : 지난 5년 동안 '온코캐치'라는 액체생검 암 검사를 하기 위해서 굉장히 많은 수의... ,https://news.mtn.co.kr/news-detail/2024031216422635756,신약개발
222110,팬젠,www.pinpointnews.co.kr,2024-03-12 00:22:00,에스텍파마 주가 불기둥...폴라리스오피스그룹에 인수 호재로,한편 전 거래일  바이오시밀러(복제 바이오의약품) 관련주인  선바이오 팬젠  셀트리온제약 셀트리온헬스케어 프레스티지바이오로직스 셀루메드 녹십자 바이넥스  셀트리온 삼천당제약 팬젠 에이프로젠바이오로직스... ,https://www.pinpointnews.co.kr/news/articleView.html?idxno=251238,인수합병
023350,한국종합기술,www.yna.co.kr,2024-03-13 11:28:00,"삼성전자, 'AI TV 시대' 선언…네오 QLED·OLED TV 신제품 출시(종합)","네오 QLED 8K에 '역대급' AI 프로세서 탑재…OLED TV 라인업 확대 용석우 사장 ""최고 기술력 모았다…혁신 제품 한국에 최우선 도입"" 삼성전자가 2024년형 네오(Neo) QLED TV와 유기발광다이오드(OLED) TV 신제품을 국내... ",https://n.news.naver.com/mnews/article/001/0014559887?sid=101,신제품출시
060540,에스에이티,www.etnews.com,2024-03-12 09:36:00,"에스에이티정보, 스마트 개인정보 비식별 솔루션 '다큐가드' 출시",에스에이티정보는 전자문서가 포함된 각종 개인정보를 비식별 처리하고 반출용 문서파일을 생성하는... 에스에이티정보는 비식별 처리 후 반출용 파일을 제공함으로써 문서 유통과 활용 환경이 크게 개선될 것으로... ,https://n.news.naver.com/mnews/article/030/0003188198?sid=105,신제품출시
053350,이니텍,www.pinpointnews.co.kr,2024-03-13 00:32:00,주연테크 주가 껑충... 최근 출시 모니터 고정 거치대 '캐리암' 인기몰이,네이버 LG 이니텍 롯데정보통신 KT 카카오 삼성에스디에스 이니텍 삼성에스디에스 SK텔레콤 시큐브 네이버 파수 시티랩스 대성창투 네오위즈홀딩스 SK 유수홀딩스 SGA솔루션즈 파수 BF랩스는 대부분 크게 출렁 거렸다.,https://www.pinpointnews.co.kr/news/articleView.html?idxno=251519,신제품출시
139050,BF랩스,www.pinpointnews.co.kr,2024-03-13 00:32:00,주연테크 주가 껑충... 최근 출시 모니터 고정 거치대 '캐리암' 인기몰이,네이버 LG 이니텍 롯데정보통신 KT 카카오 삼성에스디에스 이니텍 삼성에스디에스 SK텔레콤 시큐브 네이버 파수 시티랩스 대성창투 네오위즈홀딩스 SK 유수홀딩스 SGA솔루션즈 파수 BF랩스는 대부분 크게 출렁 거렸다.,https://www.pinpointnews.co.kr/news/articleView.html?idxno=251519,신제품출시
187660,에이디엠코리아,www.etoday.co.kr,2024-03-12 16:30:00,"현대바이오, CRO 에이디엠코리아 204억 원에 인수","이투데이=유혜은 기자 | ""범용 항바이러스제 '제프티' 시장 선점 전략"" 현대바이오는 임상시험수탁기관(CRO) 에이디엠코리아의 지분 23%와 경영권을 204억 원에 인수한다고 12일 밝혔다. 범용 항바이러스제 제프티가... ",https://www.etoday.co.kr/news/view/2339501,인수합병
069640,한세엠케이,www.dailian.co.kr,2024-03-12 15:08:00,"한세엠케이 컬리수, 위글위글과 콜라보 컬렉션 출시",한세엠케이가 전개하는 유아동 브랜드 컬리수는 라이프 스타일 브랜드 ‘위글위글’과 손잡고 24 SS컬렉션을 선보인다고 12일 밝혔다. 이번 협업은 감각적인 컬러와 유니크한 디자인으로 유쾌한 감성을 전달하는... ,https://n.news.naver.com/mnews/article/119/0002808552?sid=101,신제품출시
007720,대명소노시즌,www.bizwnews.com,2024-03-13 10:32:00,"대명소노시즌, 한정판 '그래피놀 호텔 베딩 풀세트' 출시",사진=대명소노시즌 대명소노시즌의 홈라이프스타일 브랜드 소노시즌(SONOSEASON)은 집꾸미기 수요와 숙면 니즈가 높아지는 봄 시즌을 맞아 호텔 베딩 그대로를 합리적인 가격으로 패키지화한 '그래피놀 호텔 베딩 풀세트... ,http://www.bizwnews.com/news/articleView.html?idxno=78546,신제품출시
318010,팜스빌,www.pinpointnews.co.kr,2024-03-12 00:22:00,에스텍파마 주가 불기둥...폴라리스오피스그룹에 인수 호재로,"비피도, 바이젠셀, 고려제약, 제일바이오, 씨엔알리서치, 드림씨아이에스, 씨엑스아이, 에이디엠코리아, 비엘팜텍, 에스텍파마, 우진비앤지, 코스맥스비티아이, 에이프로젠H&G, 더블유에스아이, 진바이오텍, 팜스빌 順이다.",https://www.pinpointnews.co.kr/news/articleView.html?idxno=251238,인수합병
299660,셀리드,www.etoday.co.kr,2024-03-12 16:04:00,"셀리드, 소규모 흡수합병…“재무구조 개선·사업 다각화”",이투데이=유혜은 기자 | 셀리드가 완전 자회사 포베이커에 대한 소규모 흡수합병을 단행하면서 재무구조 개선과 사업 다각화에 나선다. 셀리드는 포베이커와 소규모합병을 결정했다고 12일 공시했다. 합병회사... ,https://www.etoday.co.kr/news/view/2339469,인수합병
291650,압타머사이언스,www.thebigdata.co.kr,2024-03-13 05:52:00,"압타머사이언스, 주가 급등…항암 신약후보 'AST-201' 식약처 1상 IND 신청",압타머사이언스 주가가 시간외 매매에서 급등했다. 13일 한국거래소에 따르면 전일 시간외 매매에서 압타머사이언스 주가는 종가보다 2.14% 오른 3335원에 거래를 마쳤다. 압타머사이언스의 시간외 거래량은... ,http://www.thebigdata.co.kr/view.php?ud=2024031305503357cd1e7f0bdf_23,신약개발
066360,체리부로,www.sisunnews.co.kr,2024-03-13 13:04:00,"처갓집양념치킨, 멤버십앱 출시 1주년 기념...초성 퀴즈 이벤트 실시","아울러 ""처갓집양념치킨은 국내에서 유일하게 육계 원종 관리부터 사료, 도계, 가공, 물류, 유통, 외식 유통에 이르는 수직계열화로 관리·생산되는 모기업 ㈜체리부로의 국내산 닭고기를 사용하여 소비자들에게 바른... ",http://www.sisunnews.co.kr/news/articleView.html?idxno=208058,신제품출시
332290,누보,www.news1.kr,2024-03-13 08:28:00,"신세계푸드, 베키아누보 홈카페 스페셜티 커피 2종 출시",위해 '베키아에누보' 홈카페 제품의 확대에 나선다고 13일 밝혔다. 시장조사업체 유로모니터에 따르면... 신세계푸드는 이날 프리미엄 웨스턴 라이프스타일 브랜드 '베키아에누보'의 핸드드립 스페셜티 커피 2종을... ,https://n.news.naver.com/mnews/article/421/0007407277?sid=101,신제품출시
199730,바이오인프라,www.newsis.com,2024-03-12 14:00:00,"AI가 개발하는 신약…정부, '디지털 바이오'에 8000억 쏟는다","국가통합 바이오빅데이터 구축사업에는 오는 2028년까지 총 6066억원이 투입되며, 내년부터 2029년까지 진행되는 바이오파운드리 인프라 및 활용기반 구축사업에도 1263억원을 투자하기로 했다. AI를 활용한 연합학습 기반... ",https://n.news.naver.com/mnews/article/003/0012421545?sid=105,신약개발
197140,디지캡,www.digitaltoday.co.kr,2024-03-12 10:08:00,"한국렌탈, 디지캡 구주와 신주 인수...최대주주 등극",디지캡이 최대주주 변경을 수반하는 주식양수도 계약을 체결했다고 지난 11일 공시했다. 이번 계약에 따라 디지캡의 변경 전 최대주주인 신용태와 특수관계인 한승우는 보통주식 159만3195주를 한국렌탈(주)에... ,https://www.digitaltoday.co.kr/news/articleView.html?idxno=509151,인수합병
129890,앱코,kbench.com,2024-03-12 14:22:00,"앱코, 초경량 무선 에어건 ‘AG-PRO’ 출시","삶의 새로운 패러다임, “뉴 라이프 플랫폼”을 만들어가는 주식회사 앱코(대표이사 : 오광근)가 ABKO AG-PRO... 이에 앱코는 고강도 경량 알루미늄 바디로 만들어진 미니 사이즈의 에어건 AG-PRO를 선보였다. ?이 제품은... ",https://kbench.com/?q=node/253688,신제품출시
406820,뷰티스킨,www.sisunnews.co.kr,2024-03-13 13:40:00,"루오드, 사계절 스킨케어 '비건 파우치세럼' 공식 출시",사계절 비건 뷰티 브랜드 '루오드(LouAude)'에서 '비건 파우치세럼'을 스마트스토어를 통해 공식 출시했다고... 공감적인 뷰티 제품을 지속 가능한 방식을 더해 선보이는 브랜드다. 자세한 내용은 공식 스토어를 통해 만나 볼... ,http://www.sisunnews.co.kr/news/articleView.html?idxno=208095,신제품출시
052860,아이앤씨,www.hellot.net,2024-03-13 09:54:00,"[인터배터리 2024] ATM, 키사이트社 ‘전체 교정’ 신제품 총망라",에이티엠아이앤씨(이하 ATM)이 인터배터리 2024 전시장에 테스트 및 측정 기술 업체 키사이트... 헬로티 최재규 기자 | 에이티엠아이앤씨 부스에는 키사이트의 각종 측정 솔루션이 배치돼 있다. (출처 : 헬로티)... ,https://www.hellot.net/news/article.html?no=87681,신제품출시
038950,파인디지털,autotimes.hankyung.com,2024-03-13 09:30:00,"파인디지털, QHD 블랙박스 X3500 POWER 출시",-QHD 및 HDR 기능으로 화질 개선 -스마트폰 연동으로 빠르게 영상 확인 가능해 파인디지털이 스마트폰 연동이 가능한 QHD 블랙박스 '파인뷰 X3500 POWER'를 출시했다고 13일 밝혔다. X3500 POWER는 별매품인 블루투스+와이파이... ,http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=03&c1=03&c2=03&c3=00&nkey=202403130927461,신제품출시
031510,오스템,www.wowtv.co.kr,2024-03-12 17:56:00,"오스템파마, '오스템랩 양치키트' 전국 약국 출시","오스템파마는 '오스템랩 양치키트' 신제품을 전국 약국에서 출시했다고 12일 밝혔다. 오스템랩 양치키트에는 오스템랩 칫솔과 칫솔캡, 뷰센C 충치케어 치약이 각 1개씩 들어있다. 제품 컬러는 딥레드, 라이트그린... ",https://n.news.naver.com/mnews/article/215/0001152525?sid=101,신제품출시
114450,그린생명과학,www.pinpointnews.co.kr,2024-03-12 00:22:00,에스텍파마 주가 불기둥...폴라리스오피스그룹에 인수 호재로,"JW신약, 그린생명과학, 대봉엘에스, 코스맥스엔비티, 브릿지바이오테라퓨틱스, 하이텍팜, 삼아제약, 에이치엘사이언스, 비피도, 바이젠셀, 고려제약, 제일바이오, 씨엔알리서치, 드림씨아이에스, 씨엑스아이... ",https://www.pinpointnews.co.kr/news/articleView.html?idxno=251238,인수합병
353190,휴럼,www.pinpointnews.co.kr,2024-03-12 00:22:00,에스텍파마 주가 불기둥...폴라리스오피스그룹에 인수 호재로,"위더스제약, 휴럼, 대한뉴팜, 테라젠이텍스, 경남제약, 에이비온, 안트로젠, 서울제약, 대성미생물, 카이노스메드, 팜젠사이언스, 비씨월드제약, 진양제약, JW신약, 그린생명과학, 대봉엘에스, 코스맥스엔비티... ",https://www.pinpointnews.co.kr/news/articleView.html?idxno=251238,인수합병
032750,삼진,www.hankyung.com,2024-03-13 10:05:00,"삼진제약, 펙소페나딘 성분 알레르기약 '알러진' 출시","삼진제약은 졸음, 진정작용, 입 마름 등의 부작용을 크게 줄인 알레르기 치료용 일반의약품 알러진정을 출시했다고 13일 밝혔다. 알러진정은 3세대 항히스타민제인 '펙소페나딘' 성분 치료제다. 세티리진, 로라타딘 등... ",https://n.news.naver.com/mnews/article/015/0004959231?sid=105,신제품출시
238200,비피도,www.the-stock.kr,2024-03-13 08:20:00,"[기업뉴스 브리핑] 인바디, KIMES 2024 참가… 신제품 국내 첫 공개 外","* 비피도, 마이크로바이옴 기능성 화장품 중국 허가 추진 = 비피더스균 기반 마이크로바이옴 전문 기업 비피도(238200)가 자체 개발한 마이크로바이옴 기반 선크림인 '비피도랩 올인원 UV 쉴드 선크림'의 중국... ",http://www.the-stock.kr/news/articleView.html?idxno=19851,신제품출시
184230,SGA솔루션즈,www.boannews.com,2024-03-13 13:26:00,"펀블-SGA솔루션즈, 올인원 STO 플랫폼 ‘스플릿’ 출시... 글로벌 STO 시장 선...",투자 안정성 극대화토큰증권 통해 소상공인과 함께하는 ‘공동 창업투자’ 상품도 추진[보안뉴스 박은주 기자] 토큰 증권 발행 및 거래 서비스를 운영하는 펀블(대표 조찬식)과 통합 IT보안 전문기업 SGA솔루션즈(대표... ,http://www.boannews.com/media/view.asp?idx=127700&kind=,신제품출시
184230,SGA솔루션즈,www.news1.kr,2024-03-13 12:10:00,"코스닥 상장사에 인수된 '부동산 조각투자' 펀블, 토큰증권 사업 키운다","올해 초 코스닥 상장사이자 IT보안 전문기업인 SGA솔루션즈에 인수된 후, SGA솔루션즈의 블록체인 원천기술을 적용한 결과다. 양사는 '스플릿'을 토큰증권의 모든 생애주기를 지원하는 '올인원 토큰증권발행(STO) 플랫폼... ",https://n.news.naver.com/mnews/article/421/0007408040?sid=101,인수합병
187790,나노,www.news1.kr,2024-03-13 10:00:00,'더 똑똑해진 AI'…LG 24년형 OLED·QNED TV 국내 출시,LG전자(066570)는 2024년형 OLED(유기발광다이오드) 및 QNED(퀀텀닷나노발광다이오드) TV를 국내에 출시한다고 13일 밝혔다. OLED TV는 △OLED 에보(M4·G4·C4) △일반형 OLED △라이프스타일 OLED 포제 및 플렉스 등 업계... ,https://n.news.naver.com/mnews/article/421/0007407505?sid=101,신제품출시
900120,씨엑스아이,www.pinpointnews.co.kr,2024-03-12 00:22:00,에스텍파마 주가 불기둥...폴라리스오피스그룹에 인수 호재로,"비피도, 바이젠셀, 고려제약, 제일바이오, 씨엔알리서치, 드림씨아이에스, 씨엑스아이, 에이디엠코리아, 비엘팜텍, 에스텍파마, 우진비앤지, 코스맥스비티아이, 에이프로젠H&G, 더블유에스아이, 진바이오텍, 팜스빌 順이다.",https://www.pinpointnews.co.kr/news/articleView.html?idxno=251238,인수합병
049470,SGA,www.boannews.com,2024-03-13 13:26:00,"펀블-SGA솔루션즈, 올인원 STO 플랫폼 ‘스플릿’ 출시... 글로벌 STO 시장 선...",전문기업 SGA솔루션즈(대표 최영철)는 13일 서울 여의도에서 ‘펀블 토큰증권(STO) 사업 전략 간담회’를 개최했다. 펀블과 SGA솔루션즈는 급격히 성장하고 있는 토큰증권 시장을 본격 공략하기 위한 미래전략을... ,http://www.boannews.com/media/view.asp?idx=127700&kind=,신제품출시
049470,SGA,www.news1.kr,2024-03-13 12:10:00,"코스닥 상장사에 인수된 '부동산 조각투자' 펀블, 토큰증권 사업 키운다","올해 초 코스닥 상장사이자 IT보안 전문기업인 SGA솔루션즈에 인수된 후, SGA솔루션즈의 블록체인 원천기술을 적용한 결과다. 양사는 '스플릿'을 토큰증권의 모든 생애주기를 지원하는 '올인원 토큰증권발행(STO) 플랫폼... ",https://n.news.naver.com/mnews/article/421/0007408040?sid=101,인수합병
032280,삼일,news.heraldcorp.com,2024-03-12 09:26:00,"어펄마캐피탈, 제이엔텍 인수…'EMC 성공' 재현 자신","인수 자문단으로 삼일PwC와 법무법인 세종을 선정했다. 어펄마는 최종 확보할 제이엔텍 지분율을 두고 기존 주주와 협상 중이다. 기존 주주는 조현택 대표와 가족, 조 대표의 개인회사로 구성돼 있다. 어펄마는... ",https://n.news.naver.com/mnews/article/016/0002278918?sid=101,인수합병
002870,신풍,www.dailypharm.com,2024-03-12 05:54:00,급여 앞둔 입덧치료제 생동재평가...지엘파마 시험 승인,"품목은 신풍제약의 '디너지아장용정', 경동제약의 '디크라민장용정', 휴온스의 '아미렉틴장용정... 지엘파마의 경우 신풍제약, 더유제약, 한화제약 등 3개사의 입덧치료제 품목을 위탁제조하고 있다. 생동재평가에서... ",https://www.dailypharm.com/Users/News/NewsView.html?ID=309646&REFERER=NP,신약개발
084695,대상홀딩스우,www.yna.co.kr,2024-03-13 10:57:00,배우 이정재 인수에 상한가…총선에 또 들썩이는 '정치 테마주',만찬 사진이 공개된 직후 이정재가 임세령 대상홀딩스 부회장과 오랜 연인 사이라는 점이 부각되고 대상홀딩스가 '한동훈 테마주'로 묶이면서 주가가 급등했다. 한국거래소는 지난해 12월 두 차례에 걸쳐 대상홀딩스우의... ,https://n.news.naver.com/mnews/article/001/0014559767?sid=101,인수합병
